time,pm_assignments,pm_ask_reports,pm_reassign,pm_work_on,pm_cooperations,pm_evaluate_performance,pm_motivate,pm_priority,pm_optimize,pm_take_chance,problems_count,escalate_problem_count,cooperation_prob,trust_in_agents,completed_tasks,fail_tasks
1310,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1320,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1330,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1340,0,1,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1350,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1360,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1370,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1380,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1390,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1400,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1410,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1420,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1430,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1440,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1450,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1460,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1470,0,1,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1480,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1490,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1500,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1510,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1520,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1530,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1540,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1550,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1560,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1570,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1580,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1590,0,0,0,,0,False,3,,10,,90,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1600,0,0,0,,0,False,3,,10,,90,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1610,0,1,0,,0,False,3,,10,,90,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1620,0,0,0,,0,False,3,,10,,90,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1630,0,0,0,,0,False,3,,10,,90,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1640,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1650,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1660,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1670,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1680,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1690,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1700,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1710,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1720,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1730,0,0,0,,0,False,3,,10,,91,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 109.39556250000003), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
0,36,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",0,0
10,3,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",0,0
20,0,0,0,,0,False,0,,0,,4,0,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",0,0
30,0,0,0,,0,False,3,time,0,,5,0,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",3,0
40,3,0,0,,0,False,3,time,0,,7,2,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",8,0
50,6,0,1,,0,False,3,time,0,,9,2,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",9,0
60,6,0,0,,1,False,3,time,0,,13,3,0.5,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",12,0
70,6,0,0,,1,False,3,time,0,,14,4,0.45,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",16,0
80,3,0,2,,0,False,3,time,0,,14,4,0.4,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",19,0
90,0,1,1,,0,False,3,time,0,,17,5,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",22,0
100,9,0,1,,0,False,3,time,0,,20,5,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 83), ('Worker 11', 19)]",22,0
110,0,0,0,,0,False,3,time,0,,27,6,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 100), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",24,0
120,6,0,1,,0,False,3,time,0,,30,8,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",24,0
130,4,0,1,,0,False,3,time,0,,33,8,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",26,0
140,0,1,1,,0,False,3,time,0,,33,8,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",32,0
150,0,0,0,,0,False,3,time,0,,35,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 82), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",32,0
160,0,0,1,,0,False,3,time,0,,37,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",33,0
170,0,1,1,,0,False,3,time,0,,39,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",35,0
180,0,0,0,,0,False,3,time,0,,40,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",36,0
190,0,1,0,,0,False,3,time,0,,41,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 22), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",40,0
200,0,0,0,,0,False,3,time,0,,41,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",41,0
210,0,0,0,,0,False,3,time,0,,42,10,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",42,0
220,0,0,0,,0,False,3,time,1,,44,11,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",43,0
230,0,0,1,,0,False,3,time,1,,47,12,0.4,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",44,0
240,0,0,1,,0,False,3,time,1,,48,12,0.4,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 89), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",44,0
250,0,0,0,,0,False,3,time,1,,49,12,0.4,"[('Worker 0', 13), ('Worker 1', 48), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",46,0
260,0,0,0,,0,False,3,time,1,,49,12,0.4,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",47,0
270,0,0,0,,0,False,3,time,1,,50,13,0.4,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",48,0
280,0,0,0,,1,False,3,time,1,,51,13,0.4,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",49,0
290,0,1,1,,0,False,3,time,1,,51,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",49,0
300,0,0,0,,0,False,3,time,1,,51,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",50,0
310,0,0,0,,0,False,3,time,1,,51,13,0.35000000000000003,"[('Worker 0', 13), ('Worker 1', 50.400000000000006), ('Worker 2', 93.45), ('Worker 3', 86.10000000000001), ('Worker 4', 17.85), ('Worker 5', 83), ('Worker 6', 23.1), ('Worker 7', 105.0), ('Worker 8', 22), ('Worker 9', 38), ('Worker 10', 87.15), ('Worker 11', 19)]",51,0
